text,label
its the best film of the year so far  the benchmark against which all other best picture contenders should be measured,1
just a big mess of a movie  full of images and events  but no tension or surprise,0
muchanticipated and ultimately lackluster movie,0
this is a train wreck of an action film  a stupefying attempt by the filmmakers to forcefeed james bond into the mindless xxx mold and throw 40 years of cinematic history down the toilet in favor of bright flashes and loud bangs,0
what saves this deeply affecting film from being merely a collection of wrenching cases is corcueras attention to detail,1
so much about the film is loopy and ludicrous    that it could have been a hoot in a badmovie way if the laborious pacing and endless exposition had been tightened,0
if you liked such movies as notting hill  four weddings and a funeral  bridget jones diary or high fidelity  then you wont want to miss about a boy,1
what with the incessant lounge music playing in the films background  you may mistake love liza for an adam sandler chanukah song,0
karmen moves like rhythm itself  her lips chanting to the beat  her long  braided hair doing little to wipe away the jeweled beads of sweat,1
not too fancy  not too filling  not too fluffy  but definitely tasty and sweet,1
while the last metro was more melodramatic  confined to a single theater company and its strategies and deceptions  while tavernier is more concerned with the entire period of history,1
all analyze that proves is that there is really only one movies worth of decent gags to be gleaned from the premise,0
doesnt offer much besides glib soullessness  raunchy language and a series of brutal set pieces    that raise the bar on stylized screen violence,0
if the movie succeeds in instilling a wary sense of there but for the grace of god   it is far too selfconscious to draw you deeply into its world,0
inconsequential roadandbuddy pic,0
unambitious writing emerges in the movie  using a plot that could have come from an animatedmovie screenwriting textbook,0
what could and should have been biting and droll is instead a tepid waste of time and talent,0
daily struggles and simple pleasures usurp the preaching message so that  by the time the credits roll across the pat ending  a warm  fuzzy feeling prevails,1
this piece of channel 5 grade trash is  quite frankly  an insult to the intelligence of the true genre enthusiast,0
the movie quickly drags on becoming boring and predictable  i tried to read the time on my watch,0
ferrara directs the entire film with the kind of detachment that makes any given frame look like a familys custommade christmas card,1
the movie is full of fine performances  led by josef bierbichler as brecht and monica bleibtreu as helene weigel  his wife,1
weighty and ponderous but every bit as filling as the treat of the title,1
the talents of the actors helps  moonlight mile  rise above its heartonitssleeve writing,1
its a grab bag of genres that dont add up to a whole lot of sense,0
the color sense of stuart little 2 is its most immediate and most obvious pleasure  but it would count for very little if the movie werent as beautifully shaped and as delicately calibrated in tone as it is,1
after a while  hoffmans quirks and mannerisms  particularly his penchant for tearing up on cue  things that seem so real in small doses  become annoying and artificial,0
